PC1,PC2,ID,Label
-0.08966387401019037,-0.02489408475918993,87,sport
-0.08637662252241146,-0.012430107085585104,88,sport
-0.1538495186267503,0.15408659269275773,89,sport
-0.12369051825961498,0.09290722348604755,90,sport
-0.11445047638407994,0.09321122554692915,91,sport
-0.08227593935952549,0.04431524850194935,92,sport
-0.037792346973690764,-0.04209212922534384,93,sport
-0.022384144810964183,-0.09436071461667461,94,sport
-0.04778525416030944,-0.044179981745523914,95,sport
-0.03020242956149555,-0.05199431284494063,96,sport
-0.018139122665291805,-0.12260677158940299,97,sport
-0.044592918861612235,-0.10274793831270282,98,sport
-0.03633218708849433,-0.05853751707579505,99,sport
-0.03119777040737593,-0.11295966855495998,100,sport
0.4253106898078865,0.030121694473811318,101,finance
0.575003668111743,0.1600713193878768,102,finance
0.392373583299657,0.13205275234578795,103,finance
-0.026889330148825018,-0.08819759572990203,104,finance
0.3728750174134249,0.1328358055967573,105,finance
0.014184109537933016,-0.08229877415997418,106,finance
0.5127118187548192,0.16091721570716652,107,finance
-0.03710481484189049,-0.2909291657856089,108,finance
0.15834106576128426,-0.13847531925256032,109,finance
0.4684907906982636,0.13144346454795128,110,finance
0.6125605349771676,0.22526488478734896,111,finance
0.017136560841942493,-0.036764717625663745,112,finance
-0.020983754542467616,-0.3175390980634817,113,finance
0.4917588704980307,0.16644982715255835,114,finance
0.010266620268677577,-0.11899265295985724,115,finance
0.4038773764702443,0.178920840145242,116,finance
0.3678972461798563,0.15602147110053785,117,finance
0.01475719771088922,-0.12820367031530464,118,finance
0.43331028747729367,0.13921226759214878,119,finance
0.35591447661561676,0.18691515968951228,120,finance
0.2990962027695016,-0.11984629399879962,121,finance
-0.021744365862789744,-0.3067320812437197,122,finance
0.3849756443611135,0.21041048559853393,123,finance
0.20801551880620098,-0.047966361232678556,124,finance
0.06858684858791883,-0.08070205598095918,125,finance
0.0023975304065671802,-0.10471216458938322,126,finance
0.46259631616468283,0.1507508449798685,127,finance
0.4578590754906697,0.22313474136991351,128,finance
0.3477015517147523,0.09200739676471308,129,finance
-0.002480680598558659,-0.21222279111230116,130,finance
-0.03346304721473621,-0.06848915794462472,131,finance
0.3198645132434737,-0.10380987289500007,132,finance
-0.015085459687024688,-0.19542161296551325,133,finance
0.4270621392188732,0.10571392087302063,134,finance
0.27899641927577656,-0.01231804718868821,135,finance
0.518486594931599,0.17538137083933553,136,finance
-0.02449071649162879,-0.3251006543710512,137,finance
0.3734595105672089,0.21773458446502159,138,finance
0.3285715074059874,-0.08860134100597869,139,finance
0.005315114477463508,-0.22664563082140812,140,finance
-0.0011687777947334537,-0.14832185239328627,141,finance
0.3133290031006599,0.07585942838544481,142,finance
0.02724607475960939,-0.15789760658962207,143,finance
-0.038023569615204436,-0.29262184393066987,144,finance
-0.008834354078148796,-0.11247797777594269,145,finance
0.21953034274594976,0.009083315451077524,146,finance
-0.015060423412534416,-0.11586240603313269,147,finance
-0.01788381643436404,-0.08738948403346054,148,finance
0.5479954148021232,0.15766009604224196,149,finance
0.04020307045647565,-0.0717245899404388,150,finance
0.06505485554805301,-0.144412282214873,151,finance
